"CountryCode","SeriesCode","DESCRIPTION",
"PRT","IT.NET.BBND.P2","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.NET.USER.ZS","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","PA.NUS.FCRF","Data are reported in Portuguese escudos.",
"PRT","SG.MMR.LEVE.EP","No paid or unpaid maternity leave is available.",
"PRT","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"PRT","SM.POP.REFG","UNHCR estimates based on the arrival of refugees and asylum-seeker recognition over a 10-year period ending with the reporting year.",
"PRT","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"PRT","SP.DYN.AMRT.FE","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"PRT","SP.DYN.AMRT.MA","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"PRT","SP.DYN.CBRT.IN","Data sources : Eurostat",
"PRT","SP.DYN.CDRT.IN","Data sources : Eurostat",
"PRT","SP.DYN.LE00.FE.IN","Data sources : Eurostat",
"PRT","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PRT","SP.DYN.LE00.MA.IN","Data sources : Eurostat",
"PRT","SP.DYN.TFRT.IN","Data sources : Eurostat",
"PRT","SP.POP.GROW","Data sources : Eurostat",
"PRT","SP.POP.TOTL","Data sources : Eurostat",
"PRT","TM.TAX.MANF.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MANF.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.MRCH.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","TM.TAX.TCOM.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRY","DT.DOD.DECT.CD","Long-term public and publicly guaranteed for 2017 are based on reports provided by the country. Long-term private nonguaranteed debt and short-term debt for 2017 are based on Central Bank data.",
"PRY","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PRY","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRY","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRY","IT.CEL.SETS","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.CEL.SETS.P2","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.MLT.MAIN","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.MLT.MAIN.P2","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.NET.BBND","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.NET.BBND.P2","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.NET.USER.ZS","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","MS.MIL.XPND.CD","1960-1997 SIPRI estimates.",
"PRY","MS.MIL.XPND.CN","1960-1997 SIPRI estimates.",
"PRY","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"PRY","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"PRY","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"PRY","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"PRY","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"PRY","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"PRY","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"PRY","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PRY","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"PRY","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"PRY","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"PRY","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"PSE","IT.CEL.SETS","Palestine Telecommunications Company (PALTEL).",
"PSE","IT.CEL.SETS.P2","Palestine Telecommunications Company (PALTEL).",
"PSE","IT.MLT.MAIN","Palestine Telecommunications Company (PALTEL).",
"PSE","IT.MLT.MAIN.P2","Palestine Telecommunications Company (PALTEL).",
"PSE","IT.NET.BBND","Palestine Telecommunications Company (PALTEL).",
"PSE","IT.NET.BBND.P2","Palestine Telecommunications Company (PALTEL).",
"PSE","IT.NET.USER.ZS","Palestine Telecommunications Company (PALTEL).",
"PSE","SM.POP.NETM","Data sources and note : United Nations World Population Prospects (for State of Palestine)",
"PSE","SM.POP.REFG","Figures include Palestinian refugees under the mandate of the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) which are not included in statistics from the United Nations Office of the High Commissioner for Refugees (UNHCR).",
"PSE","SM.POP.REFG.OR","Figures refer to Palestinian refugees under the UNHCR mandate only.",
"PSE","SM.POP.TOTL","Estimates are derived from data on foreign-born population. The estimates for the Occupied Palestinian Territory refer to the number of Palestinian refugees registered by UNRWA.",
"PSE","SP.ADO.TFRT","Including East Jerusalem.",
"PSE","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects (for State of Palestine). Including East Jerusalem.",
"PSE","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects (for State of Palestine). Including East Jerusalem.",
"PSE","SP.DYN.CBRT.IN","Data sources and note : Palestinian Central Bureau of Statistics, United Nations World Population Prospects (for State of Palestine)",
"PSE","SP.DYN.CDRT.IN","Data sources and note : Palestinian Central Bureau of Statistics, United Nations World Population Prospects (for State of Palestine)",
